strain	taxonomyId	accession	isRef	level	chromosomeCount	length	scaffoldCount	scaffoldN50	scaffoldL50	coverage	gcPercent	annotationStatus	pairedAccession	species	speciesTaxonomyId	lineageTaxonomyIds	taxonomicGroup	tolId	taxonomicLevelDomain	taxonomicLevelRealm	taxonomicLevelKingdom	taxonomicLevelPhylum	taxonomicLevelClass	taxonomicLevelOrder	taxonomicLevelFamily	taxonomicLevelGenus	taxonomicLevelSpecies	taxonomicLevelDomainId	taxonomicLevelRealmId	taxonomicLevelKingdomId	taxonomicLevelPhylumId	taxonomicLevelClassId	taxonomicLevelOrderId	taxonomicLevelFamilyId	taxonomicLevelGenusId	taxonomicLevelSpeciesId	commonName	ucscBrowser	geneModelUrl
	34787	GCA_020745685.1	True	Chromosome	24.0	723565691	63	31691308	11	103.79	41.5			Tautogolabrus adspersus	34787	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,1489928,8247,34786,34787	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Tautogolabrus	Tautogolabrus adspersus	2759		33208	7711	186623	1489928	8247	34786	34787			https://hgdownload.soe.ucsc.edu/hubs/GCA/020/745/685/GCA_020745685.1/genes/GCA_020745685.1_fTauAds1.pri.cur.augustus.gtf.gz
	243314	GCA_020745705.1	True	Chromosome	31.0	1164793941	145	91346199	4	80.12	42.0			Hemiprocne comata	243314	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,2607030,8892,8893,46508,46509,243314	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Apodiformes	Apodidae	Hemiprocne	Hemiprocne comata	2759		33208	7711	8782	8892	8893	46509	243314			https://hgdownload.soe.ucsc.edu/hubs/GCA/020/745/705/GCA_020745705.1/genes/GCA_020745705.1_bHemCom1.pri.cur.augustus.gtf.gz
	170820	GCA_020745765.1	False	Scaffold		4149461884	4000	56110228	23	148.57	43.0			Hemiscyllium ocellatum	170820	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,7777,7778,119203,119197,119195,30503,40580,170819,170820	Chondrichthyes	s	Eukaryota		Metazoa	Chordata	Chondrichthyes	Orectolobiformes	Hemiscylliidae	Hemiscyllium	Hemiscyllium ocellatum	2759		33208	7711	7777	30503	40580	170819	170820			https://hgdownload.soe.ucsc.edu/hubs/GCA/020/745/765/GCA_020745765.1/genes/GCA_020745765.1_sHemOce1.mat.decon.augustus.gtf.gz
	1118847	GCA_020745775.1	True	Chromosome	26.0	1203353649	87	101368359	5	123.5	42.5			Theristicus caerulescens	1118847	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073812,9205,33574,399596,1118847	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Pelecaniformes	Threskiornithidae	Theristicus	Theristicus caerulescens	2759		33208	7711	8782	9205	33574	399596	1118847			https://hgdownload.soe.ucsc.edu/hubs/GCA/020/745/775/GCA_020745775.1/genes/GCA_020745775.1_bTheCae1.pri.cur.augustus.gtf.gz
	297711	GCA_020746105.1	True	Chromosome	42.0	1165727389	181	82617956	5	78	43.0			Trogon surrucura	297711	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073810,56308,56309,56310,297711	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	Trogon surrucura	2759		33208	7711	8782	56308	56309	56310	297711			https://hgdownload.soe.ucsc.edu/hubs/GCA/020/746/105/GCA_020746105.1/genes/GCA_020746105.1_bTroSur1.pri.cur.augustus.gtf.gz
	439704	GCA_020800305.1	True	Chromosome	34.0	1270277365	173	71566193	5	36.82	43.5			Porphyrio hochstetteri	439704	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,9108,9119,54483,439704	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	Porphyrio hochstetteri	2759		33208	7711	8782	9108	9119	54483	439704	southern takahe		https://hgdownload.soe.ucsc.edu/hubs/GCA/020/800/305/GCA_020800305.1/genes/GCA_020800305.1_bPorHoc1.mat.Z.cur.augustus.gtf.gz
	439704	GCA_020801775.1	False	Scaffold		1245128614	178	58902102	7	36.82	43.5			Porphyrio hochstetteri	439704	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,9108,9119,54483,439704	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	Porphyrio hochstetteri	2759		33208	7711	8782	9108	9119	54483	439704	southern takahe		https://hgdownload.soe.ucsc.edu/hubs/GCA/020/801/775/GCA_020801775.1/genes/GCA_020801775.1_bPorHoc1.pat.decon.xenoRefGene.gtf.gz
	77932	GCA_020826835.1	False	Scaffold		3044793931	1199	59078673	19	30.57	41.5			Diceros bicornis	9805	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9787,9803,9804,9805,77932	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	2759		33208	7711	40674	9787	9803	9804	9805			https://hgdownload.soe.ucsc.edu/hubs/GCA/020/826/835/GCA_020826835.1/genes/GCA_020826835.1_mDicBic1.pat.decon.augustus.gtf.gz
	52224	GCA_021292165.1	True	Chromosome	16.0	2189995079	1553	296945371	4	339.9	45.0			Shinisaurus crocodilurus	52224	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8548,1330544,102263,52223,52224	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Shinisauridae	Shinisaurus	Shinisaurus crocodilurus	2759		33208	7711	8504	8509	102263	52223	52224	crocodile lizard		https://hgdownload.soe.ucsc.edu/hubs/GCA/021/292/165/GCA_021292165.1/genes/GCA_021292165.1_IOZ_Scro_1.0.augustus.gtf.gz
	9430	GCA_022682395.2	False	Chromosome	13.0	1969917660	429	160112692	6	32	43.0			Desmodus rotundus	9430	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9415,40237,9429,9430	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Desmodus	Desmodus rotundus	2759		33208	7711	40674	9397	9415	9429	9430	vampire bat		https://hgdownload.soe.ucsc.edu/hubs/GCA/022/682/395/GCA_022682395.2/genes/GCA_022682395.2_HLdesRot8B.1.augustus.gtf.gz
	9430	GCA_022682495.2	True	Chromosome	15.0	2119704833	573	160127860	6	32	43.0		GCF_022682495.2	Desmodus rotundus	9430	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9415,40237,9429,9430	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Phyllostomidae	Desmodus	Desmodus rotundus	2759		33208	7711	40674	9397	9415	9429	9430	vampire bat		https://hgdownload.soe.ucsc.edu/hubs/GCA/022/682/495/GCA_022682495.2/genes/GCA_022682495.2_HLdesRot8A.1.augustus.gtf.gz
	2917703	GCA_023333525.2	True	Chromosome	23.0	1673098074	185	115489130	5	51	43.5			Aspidoscelis tigris	52180	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329976,35036,8530,212526,212532,52180,2917703	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Teiidae	Aspidoscelis	Aspidoscelis tigris	2759		33208	7711	8504	8509	8530	212526	52180			https://hgdownload.soe.ucsc.edu/hubs/GCA/023/333/525/GCA_023333525.2/genes/GCA_023333525.2_rAspTig1.1.pri.augustus.gtf.gz
	46513	GCA_023637945.2	True	Chromosome	36.0	1020009783	65	72671965	4	85	41.0			Phaethornis superciliosus	46513	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,2607030,8892,9242,46512,46513	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	Phaethornis superciliosus	2759		33208	7711	8782	8892	9242	46512	46513			https://hgdownload.soe.ucsc.edu/hubs/GCA/023/637/945/GCA_023637945.2/genes/GCA_023637945.2_bPhaSup1.pri.augustus.gtf.gz
	48850	GCA_023851605.1	True	Chromosome	28.0	3205724741	200	174634624	8	66.47	39.5			Tamandua tetradactyla	48850	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,9348,948950,948952,9349,9350,48850	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Tamandua	Tamandua tetradactyla	2759		33208	7711	40674	948950	9349	9350	48850			https://hgdownload.soe.ucsc.edu/hubs/GCA/023/851/605/GCA_023851605.1/genes/GCA_023851605.1_mTamTet1.pri.augustus.gtf.gz
	9031	GCA_024206055.2	False	Chromosome	40.0	1100911310	40	91364047	4	80	42.5			Gallus gallus	9031	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8976,9005,9072,9030,9031	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	2759		33208	7711	8782	8976	9005	9030	9031	bantam		https://hgdownload.soe.ucsc.edu/hubs/GCA/024/206/055/GCA_024206055.2/genes/GCA_024206055.2_GGswu.augustus.gtf.gz
	13013	GCA_024256435.1	False	Chromosome	28.0	972641408	119	34021760	12	100	39.0			Clarias gariepinus	13013	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186628,7995,1489793,31009,13012,13013	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Siluriformes	Clariidae	Clarias	Clarias gariepinus	2759		33208	7711	186623	7995	31009	13012	13013	sharptooth catfish		https://hgdownload.soe.ucsc.edu/hubs/GCA/024/256/435/GCA_024256435.1/genes/GCA_024256435.1_CGAR_Hap1.augustus.gtf.gz
	13013	GCA_024256465.1	False	Chromosome	28.0	954244515	98	33187444	12	100	39.0			Clarias gariepinus	13013	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186628,7995,1489793,31009,13012,13013	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Siluriformes	Clariidae	Clarias	Clarias gariepinus	2759		33208	7711	186623	7995	31009	13012	13013	sharptooth catfish		https://hgdownload.soe.ucsc.edu/hubs/GCA/024/256/465/GCA_024256465.1/genes/GCA_024256465.1_CGAR_Hap2.augustus.gtf.gz
	246179	GCA_024294585.1	True	Chromosome	18.0	1631568913	56	222489854	3	31.51	41.0			Vipera latastei	246179	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329911,8570,34989,8689,8690,8703,246179	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Viperidae	Vipera	Vipera latastei	2759		33208	7711	8504	8509	8689	8703	246179			https://hgdownload.soe.ucsc.edu/hubs/GCA/024/294/585/GCA_024294585.1/genes/GCA_024294585.1_rVipLat1.pri.augustus.gtf.gz
	58319	GCA_024453875.1	False	Chromosome	25.0	1135838337	110	43047924	11	26	39.0			Scardinius erythrophthalmus	58319	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186627,7952,30727,2743726,2743728,58318,58319	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Scardinius	Scardinius erythrophthalmus	2759		33208	7711	186623	7952	2743726	58318	58319	redeye		https://hgdownload.soe.ucsc.edu/hubs/GCA/024/453/875/GCA_024453875.1/genes/GCA_024453875.1_ASM2445387v1.augustus.gtf.gz
	10013	GCA_024803745.1	False	Scaffold		2845613926	2791	23603529	29	28	41.5			Thomomys bottae	10013	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,314147,9989,1963757,10010,10011,10013	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Rodentia	Geomyidae	Thomomys	Thomomys bottae	2759		33208	7711	40674	9989	10010	10011	10013			https://hgdownload.soe.ucsc.edu/hubs/GCA/024/803/745/GCA_024803745.1/genes/GCA_024803745.1_mThoBot1.0.p.augustus.gtf.gz
	286002	GCA_025201965.1	False	Scaffold		2584697711	2992	133543772	8	57.78	44.5			Gopherus flavomarginatus	286002	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,8486,8487,38771,286002	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Testudinidae	Gopherus	Gopherus flavomarginatus	2759		33208	7711		8459	8487	38771	286002			https://hgdownload.soe.ucsc.edu/hubs/GCA/025/201/965/GCA_025201965.1/genes/GCA_025201965.1_rGopFla2.pat.asm.augustus.gtf.gz
	70687	GCA_026018925.1	True	Scaffold		2948277345	1197	112954644	8	19	42.0			Tupaia tana	70687	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,9392,9393,9394,70687	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia tana	2759		33208	7711	40674	9392	9393	9394	70687			https://hgdownload.soe.ucsc.edu/hubs/GCA/026/018/925/GCA_026018925.1/genes/GCA_026018925.1_mTupTan1.augustus.gtf.gz
	372063	GCA_026229955.1	False	Scaffold		2847723650	1837	43824230	21	34	42.0			Peromyscus maniculatus	10042	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,314147,9989,1963758,337687,337677,337963,10040,10042,372063	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	2759		33208	7711	40674	9989	337677	10040	10042			https://hgdownload.soe.ucsc.edu/hubs/GCA/026/229/955/GCA_026229955.1/genes/GCA_026229955.1_mPerMan1.0.p.augustus.gtf.gz
	124745	GCA_026230045.1	True	Scaffold		1961562149	182	177756282	5	32	43.0			Corynorhinus townsendii	124745	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,233861,124745	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Corynorhinus	Corynorhinus townsendii	2759		33208	7711	40674	9397	9431	233861	124745			https://hgdownload.soe.ucsc.edu/hubs/GCA/026/230/045/GCA_026230045.1/genes/GCA_026230045.1_mCorTow1.0.hap2.augustus.gtf.gz
	124745	GCA_026230055.1	False	Scaffold		2104896501	390	174690156	6	32	43.0			Corynorhinus townsendii	124745	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,233861,124745	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Corynorhinus	Corynorhinus townsendii	2759		33208	7711	40674	9397	9431	233861	124745			https://hgdownload.soe.ucsc.edu/hubs/GCA/026/230/055/GCA_026230055.1/genes/GCA_026230055.1_mCorTow1.0.hap1.augustus.gtf.gz
	27615	GCA_026419985.1	False	Chromosome	21.0	2613416393	391	120411150	8	23	42.0			Kogia breviceps	27615	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,91561,2653789,9721,9722,9750,9751,27615	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Artiodactyla	Physeteridae	Kogia	Kogia breviceps	2759		33208	7711	40674	91561	9750	9751	27615			https://hgdownload.soe.ucsc.edu/hubs/GCA/026/419/985/GCA_026419985.1/genes/GCA_026419985.1_mKogBre1_haplotype_2.augustus.gtf.gz
	8319	GCA_026652325.1	False	Chromosome	16.0	20300781645	266	1237754594	7	40	46.0			Pleurodeles waltl	8319	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8293,30367,8314,1331674,8317,8319	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Caudata	Salamandridae	Pleurodeles	Pleurodeles waltl	2759		33208	7711	8292	8293	8314	8317	8319	Spanish newt		https://hgdownload.soe.ucsc.edu/hubs/GCA/026/652/325/GCA_026652325.1/genes/GCA_026652325.1_ASM2665232v1.ncbiGene.gtf.gz
	9031	GCA_027408225.1	False	Chromosome	41.0	1109044877	252	87475253	5	32.67	42.5			Gallus gallus	9031	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8976,9005,9072,9030,9031	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	2759		33208	7711	8782	8976	9005	9030	9031	bantam		https://hgdownload.soe.ucsc.edu/hubs/GCA/027/408/225/GCA_027408225.1/genes/GCA_027408225.1_bGalGal5.pri.augustus.gtf.gz
	8351	GCA_027410445.1	True	Chromosome	14.0	3872581802	1317	453717995	4	127.63	39.5			Discoglossus pictus	8351	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8343,1431192,8350,8351	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Alytidae	Discoglossus	Discoglossus pictus	2759		33208	7711	8292	8342	8343	8350	8351			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/410/445/GCA_027410445.1/genes/GCA_027410445.1_aDisPic1.pri.augustus.gtf.gz
	9240	GCA_027474245.1	True	Chromosome	37.0	1358357718	136	89079306	5	28.14	44.0			Spheniscus humboldti	9240	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073812,9230,9231,9239,9240	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus humboldti	2759		33208	7711	8782	9230	9231	9239	9240			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/474/245/GCA_027474245.1/genes/GCA_027474245.1_bSphHub1.pri.augustus.gtf.gz
	9031	GCA_027557775.1	False	Chromosome	41.0	1094281734	246	91555271	4	32.31	42.0			Gallus gallus	9031	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8976,9005,9072,9030,9031	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	2759		33208	7711	8782	8976	9005	9030	9031	bantam		https://hgdownload.soe.ucsc.edu/hubs/GCA/027/557/775/GCA_027557775.1/genes/GCA_027557775.1_bGalGal4.pri.augustus.gtf.gz
	279927	GCA_027559615.1	False	Chromosome	38.0	1193400391	454	75254055	6	25	42.5			Acridotheres tristis	279927	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,9170,245037,279927	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Sturnidae	Acridotheres	Acridotheres tristis	2759		33208	7711	8782	9126	9170	245037	279927			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/559/615/GCA_027559615.1/genes/GCA_027559615.1_bAcrTri1.pri.augustus.gtf.gz
	9440	GCA_027563665.1	True	Chromosome	23.0	2126443499	92	114648712	8	120	43.0			Antrozous pallidus	9440	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,9439,9440	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Antrozous	Antrozous pallidus	2759		33208	7711	40674	9397	9431	9439	9440			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/563/665/GCA_027563665.1/genes/GCA_027563665.1_DD_ASM_mAP_20210503.augustus.gtf.gz
	54386	GCA_027574665.1	True	Chromosome	43.0	1331454348	148	63592491	7	35.71	45.0			Rhynochetos jubatus	54386	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073796,3073798,54384,54385,54386	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Eurypygiformes	Rhynochetidae	Rhynochetos	Rhynochetos jubatus	2759		33208	7711	8782	3073798	54384	54385	54386			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/574/665/GCA_027574665.1/genes/GCA_027574665.1_bRhyJub1.pri.augustus.gtf.gz
	150705	GCA_027789725.1	False	Scaffold		2352801895	2569	61622151	14	69.99	44.0			Dendropsophus ebraccatus	150705	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,8417,8418,192734,374051,374069,150705	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Hylidae	Dendropsophus	Dendropsophus ebraccatus	2759		33208	7711	8292	8342	8418	374069	150705			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/789/725/GCA_027789725.1/genes/GCA_027789725.1_aDenEbr1.mat.augustus.gtf.gz
	2991368	GCA_027887205.1	False	Chromosome	25.0	2212837039	59	143972775	5	30.26	44.5			Malaclemys terrapin	8485	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,8486,8476,8484,8485,2991368	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Emydidae	Malaclemys	Malaclemys terrapin	2759		33208	7711		8459	8476	8484	8485			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/887/205/GCA_027887205.1/genes/GCA_027887205.1_rMalTer1.hap2.augustus.gtf.gz
	8429	GCA_027917415.1	False	Chromosome	11.0	4305890454	590	483855963	4	29.62	47.0			Gastrophryne carolinensis	8429	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,8426,8427,1072004,8428,8429	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Microhylidae	Gastrophryne	Gastrophryne carolinensis	2759		33208	7711	8292	8342	8427	8428	8429			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/917/415/GCA_027917415.1/genes/GCA_027917415.1_aGasCar1.hap2.augustus.gtf.gz
	8429	GCA_027917425.1	True	Chromosome	11.0	4336248441	1002	489283037	4	29.62	47.0			Gastrophryne carolinensis	8429	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,8426,8427,1072004,8428,8429	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Microhylidae	Gastrophryne	Gastrophryne carolinensis	2759		33208	7711	8292	8342	8427	8428	8429			https://hgdownload.soe.ucsc.edu/hubs/GCA/027/917/425/GCA_027917425.1/genes/GCA_027917425.1_aGasCar1.pri.augustus.gtf.gz
